,Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
107,23754,Not Specified,0.03,20.99,1.25,42,Alexandra Fuller,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,West,Washington,Puyallup,98373,2013-11-26,2013-11-27,43.27171200000002,9,158.27,91458
108,25933,High,0.0,99.99,19.99,43,Theodore Moran,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,West,Washington,Redmond,98052,2010-11-10,2010-11-11,25.913820000000015,6,647.07,91454
109,25438,Low,0.05,9.31,3.98,43,Theodore Moran,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,West,Washington,Redmond,98052,2013-02-26,2013-03-04,-17.58,9,83.01,91456
110,25331,Critical,0.06,95.98,58.2,43,Theodore Moran,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Global Deluxe Office Fabric Chairs,0.58,West,Washington,Redmond,98052,2013-08-30,2013-09-01,-336.38464000000005,15,1396.96,91457
111,23651,Medium,0.1,39.48,3.99,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0.56,Central,Texas,Coppell,75019,2012-02-24,2012-02-26,338.6244,13,490.76,91578
112,25399,Not Specified,0.08,5.81,3.37,45,Melinda Sloan,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,"Advantus Push Pins, Aluminum Head",0.54,Central,Texas,Coppell,75019,2012-09-23,2012-09-23,-51.25,18,97.85,91579
113,25397,Not Specified,0.0,30.97,4.0,46,Anne Nguyen,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,South,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,21.624,3,94.62,91579
114,25398,Not Specified,0.0,17.67,8.99,46,Anne Nguyen,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,South,Virginia,Colonial Heights,23834,2012-09-23,2012-09-25,-78.092,20,368.39,91579
115,20727,Medium,0.06,17.98,8.51,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,Central,Illinois,Springfield,62701,2011-08-15,2011-08-15,-27.600924,1,21.16,87712
116,19337,Medium,0.07,4.13,0.5,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 506,0.39,Central,Illinois,Springfield,62701,2012-08-13,2012-08-16,60.80969999999999,22,88.13,87713
117,18362,High,0.03,7.31,0.49,48,Geoffrey Hewitt,Regular Air,Corporate,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,Central,Illinois,Springfield,62701,2012-10-10,2012-10-11,94.81979999999999,19,137.42,87714
118,18363,High,0.01,20.99,2.5,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory37,0.81,Central,Illinois,Springfield,62701,2012-10-10,2012-10-11,-85.27464,12,213.02,87714
119,20726,High,0.06,39.24,1.99,48,Geoffrey Hewitt,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Verbatim DVD-R 4.7GB authoring disc,0.51,Central,Illinois,Springfield,62701,2013-01-11,2013-01-12,229.0593,9,331.97,87715
120,23944,High,0.08,67.84,0.99,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,Central,Illinois,Streamwood,60107,2011-03-29,2011-03-29,-12.82,1,64.91,87710
121,21138,High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Illinois,Streamwood,60107,2011-05-18,2011-05-19,7.27,1,15.42,87711
122,20728,Medium,0.04,12.95,4.98,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Binding covers,0.4,Central,Illinois,Streamwood,60107,2011-08-15,2011-08-17,18.882579999999997,5,69.4,87712
123,23662,Low,0.0,65.99,5.31,49,Terri Lyons,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Illinois,Streamwood,60107,2013-02-17,2013-02-19,391.7199,10,567.71,87716
124,23802,Medium,0.1,30.73,4.0,49,Terri Lyons,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,Central,Illinois,Streamwood,60107,2013-03-02,2013-03-03,-45.1,7,208.12,87717
125,21300,Critical,0.06,200.97,15.59,49,Terri Lyons,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,0.36,Central,Illinois,Streamwood,60107,2013-03-12,2013-03-14,526.608,4,763.2,87718
126,22691,Medium,0.09,2.6,2.4,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12 Colored Short Pencils,0.58,Central,Illinois,Streamwood,60107,2013-10-06,2013-10-07,-17.68,6,16.64,87719
127,22692,Medium,0.07,14.97,7.51,49,Terri Lyons,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Pizazz® Global Quick File™,0.57,Central,Illinois,Streamwood,60107,2013-10-06,2013-10-08,-30.48,4,63.9,87719
128,23945,High,0.04,276.2,24.49,50,Dawn Bailey,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,Central,Illinois,Tinley Park,60477,2011-03-29,2011-04-01,1585.0886999999998,8,2297.23,87710
129,18551,Not Specified,0.0,115.99,2.5,52,Lorraine Kelly,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6160,0.57,West,Washington,Puyallup,98373,2010-09-10,2010-09-10,162.666,6,627.04,88426
130,19341,Critical,0.02,40.97,1.99,52,Lorraine Kelly,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,West,Washington,Puyallup,98373,2011-09-10,2011-09-11,378.16139999999996,13,548.06,88427
131,18666,Critical,0.08,7.7,3.68,52,Lorraine Kelly,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,Washington,Puyallup,98373,2012-11-06,2012-11-07,3.328000000000003,17,129.57,88428
132,22117,Critical,0.07,3502.14,8.73,53,Sidney Russell Austin,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,Washington,Redmond,98052,2010-07-28,2010-07-30,-6923.5992,1,3267.55,88425
133,18552,Not Specified,0.02,5.98,5.79,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1903,0.36,West,Washington,Redmond,98052,2010-09-10,2010-09-11,-67.49,17,110.19,88426
134,21677,Low,0.09,3.08,0.99,53,Sidney Russell Austin,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 481,0.37,West,Washington,Redmond,98052,2013-02-19,2013-02-21,23.1564,11,33.56,88429
135,19968,High,0.03,44.43,46.59,55,Marvin Hawley,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,0.67,East,New York,Syracuse,13210,2011-10-06,2011-10-07,-1513.2648960000004,14,666.63,88076
136,19969,Low,0.07,130.98,54.74,55,Marvin Hawley,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,East,New York,Syracuse,13210,2011-10-20,2011-10-25,-414.18,6,814.6,88077
137,18469,Low,0.01,15.68,3.73,55,Marvin Hawley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,East,New York,Syracuse,13210,2013-04-10,2013-04-10,23.563499999999998,2,34.15,88081
138,18470,Low,0.04,71.37,69.0,55,Marvin Hawley,Express Air,Consumer,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,East,New York,Syracuse,13210,2013-04-10,2013-04-14,54.59805000000001,11,761.52,88081
139,20697,Medium,0.06,3.8,1.49,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,New York,Tonawanda,14150,2010-10-20,2010-10-21,19.6282,20,73.55,88075
140,20698,Medium,0.06,1.76,0.7,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,New York,Tonawanda,14150,2010-10-20,2010-10-21,-1.6524,17,29.57,88075
141,19970,Low,0.04,4.76,3.01,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,East,New York,Tonawanda,14150,2011-10-20,2011-10-27,-7.9488,23,109.64,88077
142,24218,High,0.01,5.84,1.2,56,Randall Montgomery,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 312,0.55,East,New York,Tonawanda,14150,2013-01-11,2013-01-13,47.0972,11,68.79,88079
143,23305,Not Specified,0.1,5.94,9.92,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,East,New York,Tonawanda,14150,2013-02-08,2013-02-09,-211.0595,7,40.94,88080
144,23306,Not Specified,0.1,65.99,2.5,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,6190,0.55,East,New York,Tonawanda,14150,2013-02-08,2013-02-09,186.417,6,311.98,88080
145,22008,Low,0.1,525.98,19.99,56,Randall Montgomery,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 300 Electric Binding Machine,0.37,East,New York,Tonawanda,14150,2013-12-27,2013-12-30,5291.465099999999,15,7668.79,88082
146,22009,Low,0.1,115.99,8.99,56,Randall Montgomery,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,5185,0.58,East,New York,Tonawanda,14150,2013-12-27,2013-12-29,1176.724224,21,1941.74,88082
147,26008,Medium,0.06,11.66,7.95,57,Kimberly Epstein,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",0.58,East,New York,Troy,12180,2012-01-21,2012-01-23,-143.8648,10,120.64,88078
148,19277,Critical,0.08,6.48,6.81,59,Rose Lassiter,Express Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1930,0.36,Central,Texas,Port Arthur,77642,2013-02-23,2013-02-25,-96.59,8,51.56,87413
149,19278,Critical,0.02,2.78,0.97,59,Rose Lassiter,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 339,0.59,Central,Texas,Port Arthur,77642,2013-02-23,2013-02-25,0.77,6,17.24,87413
150,18289,Critical,0.0,3.95,5.13,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,Central,Texas,Port Arthur,77642,2013-03-14,2013-03-15,-157.18,11,45.57,87416
151,19903,Not Specified,0.09,150.98,57.2,59,Rose Lassiter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,0.59,Central,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-231.6,5,750.94,87417
152,19904,Not Specified,0.02,38.94,35.0,59,Rose Lassiter,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",0.8,Central,Texas,Port Arthur,77642,2013-04-03,2013-04-04,-1119.64,10,394.4,87417
153,20292,Medium,0.08,4.18,2.99,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery® Durable Slant Ring Binders With Label Holder,0.37,Central,Texas,Richardson,75080,2012-06-10,2012-06-12,-24.2144,16,65.22,87410
154,20293,Medium,0.03,2.88,0.7,60,Sheila Warren,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,Central,Texas,Richardson,75080,2012-06-10,2012-06-12,23.844,20,56.72,87410
155,20427,High,0.08,89.99,42.0,60,Sheila Warren,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,Central,Texas,Richardson,75080,2013-07-21,2013-07-21,-180.46656,2,195.63,87420
156,22867,Medium,0.05,81.94,55.81,61,Charlotte Stanton,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0.6,Central,Texas,Rosenberg,77471,2011-11-18,2011-11-18,185.2660000000002,28,2292.34,87409
157,21091,Low,0.03,6.08,1.82,61,Charlotte Stanton,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulk Pack Metal Binder Clips,0.35,Central,Texas,Rosenberg,77471,2012-10-07,2012-10-16,77.372,20,125.92,87411
158,22811,Not Specified,0.1,9.93,1.09,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,Central,Texas,Rosenberg,77471,2013-02-13,2013-02-16,25.115999999999996,4,36.4,87412
159,21820,High,0.04,19.98,5.86,61,Charlotte Stanton,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 191,0.38,Central,Texas,Rosenberg,77471,2013-03-02,2013-03-03,67.84769999999999,5,98.33,87414
160,22423,High,0.0,22.24,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,Central,Texas,Rosenberg,77471,2013-11-11,2013-11-14,173.66272000000004,15,333.6,87422
161,22424,High,0.0,29.89,1.99,61,Charlotte Stanton,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,Central,Texas,Rosenberg,77471,2013-11-11,2013-11-12,433.22048,22,670.73,87422
162,22890,High,0.02,5.98,5.15,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,Central,Texas,Round Rock,78664,2010-11-09,2010-11-11,2.1400000000000023,3,22.85,87407
163,25354,High,0.04,29.14,4.86,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,Central,Texas,Round Rock,78664,2010-12-12,2010-12-14,349.40909999999997,17,506.39,87408
164,25387,Low,0.09,5.85,2.27,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,Central,Texas,Round Rock,78664,2013-03-07,2013-03-12,-8.37,3,17.55,87415
165,25355,High,0.02,20.89,11.52,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,Central,Texas,Round Rock,78664,2013-12-12,2013-12-14,-103.96848,20,439.92,87423
166,25388,Low,0.07,70.97,3.5,63,Gene Diaz,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,Central,Texas,Rowlett,75088,2013-03-07,2013-03-16,97.36,3,207.91,87415
167,25592,Low,0.02,59.98,3.99,63,Gene Diaz,Express Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,Central,Texas,Rowlett,75088,2013-05-02,2013-05-09,691.3178999999999,16,1001.91,87418
168,25593,Low,0.06,65.99,5.31,63,Gene Diaz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,3390,0.57,Central,Texas,Rowlett,75088,2013-05-02,2013-05-07,458.62199999999996,13,700.58,87418
169,26231,Low,0.1,8.34,0.96,63,Gene Diaz,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Document Clip Frames,0.43,Central,Texas,Rowlett,75088,2013-06-07,2013-06-11,-5.112,1,7.98,87419
170,26232,Low,0.04,140.99,13.99,63,Gene Diaz,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon MP100DHII Printing Calculator,0.37,Central,Texas,Rowlett,75088,2013-06-07,2013-06-14,499.64969999999994,5,724.13,87419
171,21017,Not Specified,0.0,3.69,0.5,64,Lynn Morrow,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 501,0.38,South,Virginia,Salem,24153,2010-03-02,2010-03-04,-37.5291,1,4.0,87406
172,21019,Not Specified,0.02,175.99,4.99,64,Lynn Morrow,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5165,0.59,South,Virginia,Salem,24153,2010-03-02,2010-03-02,101.49,4,589.8,87406
173,21018,Not Specified,0.03,92.23,39.61,64,Lynn Morrow,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,South,Virginia,Salem,24153,2013-03-02,2013-03-04,-10.6582,5,461.69,87414
174,20899,High,0.05,55.99,5.0,64,Lynn Morrow,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,South,Virginia,Salem,24153,2013-08-26,2013-08-28,-218.97609999999997,23,1062.84,87421
175,18441,Critical,0.01,205.99,19.99,65,Jenny Sanchez,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.6,West,California,Mountain View,94043,2012-05-02,2012-05-03,1312.038,13,2395.13,87948
176,18442,Critical,0.09,162.93,19.99,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,West,California,Murrieta,92563,2012-05-02,2012-05-04,1451.9394,14,2104.26,87948
177,21667,Not Specified,0.06,9.11,2.15,66,Arlene Rouse,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,West,California,Murrieta,92563,2013-06-12,2013-06-13,95.37869999999998,15,138.23,87951
178,23274,Low,0.05,155.06,7.07,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,West,California,Napa,94559,2010-01-02,2010-01-09,845.6639999999999,8,1225.6,87946
179,23272,Low,0.0,291.73,48.8,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,West,California,Napa,94559,2013-01-02,2013-01-02,-239.41920000000002,1,309.77,87949
180,23273,Low,0.07,100.98,45.0,67,Ellen McCormick,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,West,California,Napa,94559,2013-01-02,2013-01-04,-1301.8139999999999,12,1139.49,87949
181,24229,Medium,0.1,367.99,19.99,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,West,California,Napa,94559,2013-03-12,2013-03-14,2159.5344,9,3129.76,87950
182,24230,Medium,0.1,4.24,5.41,67,Ellen McCormick,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,West,California,Napa,94559,2013-03-12,2013-03-14,-67.459,5,21.27,87950
183,5272,Low,0.0,291.73,48.8,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,0.56,East,New York,New York City,10177,2010-01-02,2010-01-02,-308.928,4,1239.06,37537
184,5273,Low,0.07,100.98,45.0,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Valutask™ Swivel Chairs,0.69,East,New York,New York City,10177,2010-01-02,2010-01-04,-1679.7599999999998,43,4083.19,37537
185,5274,Low,0.05,155.06,7.07,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,East,New York,New York City,10177,2010-01-02,2010-01-09,575.3960000000001,32,4902.38,37537
186,7786,High,0.09,122.99,70.2,68,Scott Bunn,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,East,New York,New York City,10177,2010-02-02,2010-02-04,-2426.55,49,5718.85,55713
187,441,Critical,0.01,205.99,19.99,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,iDEN i550,0.6,East,New York,New York City,10177,2012-05-02,2012-05-03,1312.038,53,9764.76,2978
188,442,Critical,0.09,162.93,19.99,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,East,New York,New York City,10177,2012-05-02,2012-05-04,2077.91,57,8567.34,2978
189,443,Critical,0.07,200.99,4.2,68,Scott Bunn,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,East,New York,New York City,10177,2012-05-02,2012-05-03,947.3129999999999,44,7340.38,2978
190,6229,Medium,0.1,367.99,19.99,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,East,New York,New York City,10177,2013-03-12,2013-03-14,4592.737,34,11823.52,44099
191,6230,Medium,0.1,4.24,5.41,68,Scott Bunn,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,East,New York,New York City,10177,2013-03-12,2013-03-14,-67.459,19,80.81,44099
